id,geographic_area_name,estimate_total,estimate_total_less_than_10_minutes,estimate_total_10_to_14_minutes,estimate_total_15_to_19_minutes,estimate_total_20_to_24_minutes,estimate_total_25_to_29_minutes,estimate_total_30_to_34_minutes,estimate_total_35_to_44_minutes,estimate_total_45_to_59_minutes,estimate_total_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab,estimate_total_public_transportation_excluding_taxicab_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_bus,estimate_total_public_transportation_excluding_taxicab_bus_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_bus_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_bus_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_bus_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_bus_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_bus_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_bus_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_bus_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_bus_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_subway_or_elevated_rail_light_rail_streetcar_or_trolley_carro_público_in_puerto_rico_60_or_more_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_less_than_10_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_10_to_14_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_15_to_19_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_20_to_24_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_25_to_29_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_30_to_34_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_35_to_44_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_45_to_59_minutes,estimate_total_public_transportation_excluding_taxicab_long_distance_train_or_commuter_rail_or_ferryboat_60_or_more_minutes,estimate_total_walked,estimate_total_walked_less_than_10_minutes,estimate_total_walked_10_to_14_minutes,estimate_total_walked_15_to_19_minutes,estimate_total_walked_20_to_24_minutes,estimate_total_walked_25_to_29_minutes,estimate_total_walked_30_to_34_minutes,estimate_total_walked_35_to_44_minutes,estimate_total_walked_45_to_59_minutes,estimate_total_walked_60_or_more_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means,estimate_total_taxicab_motorcycle_bicycle_or_other_means_less_than_10_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_10_to_14_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_15_to_19_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_20_to_24_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_25_to_29_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_30_to_34_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_35_to_44_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_45_to_59_minutes,estimate_total_taxicab_motorcycle_bicycle_or_other_means_60_or_more_minutes
1500000US530330312043,"Block Group 3, Census Tract 312.04, King County, Washington",562,67,83,16,78,46,18,118,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312044,"Block Group 4, Census Tract 312.04, King County, Washington",410,0,0,26,74,0,40,40,94,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312045,"Block Group 5, Census Tract 312.04, King County, Washington",731,36,27,124,97,81,37,56,152,121,14,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312051,"Block Group 1, Census Tract 312.05, King County, Washington",1612,113,151,242,250,148,163,131,123,291,151,0,0,48,0,0,0,0,33,70,81,0,0,48,0,0,0,0,33,0,43,0,0,0,0,0,0,0,0,43,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13
1500000US530330312052,"Block Group 2, Census Tract 312.05, King County, Washington",1161,65,86,273,196,66,62,180,79,154,185,0,0,39,0,0,0,67,79,0,150,0,0,39,0,0,0,67,44,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312053,"Block Group 3, Census Tract 312.05, King County, Washington",1149,110,106,89,116,31,230,100,173,194,172,0,0,0,0,0,0,0,0,172,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312061,"Block Group 1, Census Tract 312.06, King County, Washington",433,0,11,22,89,30,49,89,93,50,56,0,0,0,0,0,0,15,31,10,25,0,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312062,"Block Group 2, Census Tract 312.06, King County, Washington",759,173,43,139,22,18,119,75,55,115,39,0,0,0,0,0,0,0,23,16,23,0,0,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10,6,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330312063,"Block Group 3, Census Tract 312.06, King County, Washington",936,65,74,137,99,27,102,40,132,260,20,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,10,24,24,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,31
1500000US530330313011,"Block Group 1, Census Tract 313.01, King County, Washington",551,96,59,54,0,0,45,112,113,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,7,0
1500000US530330313012,"Block Group 2, Census Tract 313.01, King County, Washington",335,34,22,36,22,0,44,30,81,66,19,0,0,0,0,0,7,0,0,12,13,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330313021,"Block Group 1, Census Tract 313.02, King County, Washington",559,118,22,18,35,11,88,41,122,104,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330313022,"Block Group 2, Census Tract 313.02, King County, Washington",387,139,25,45,21,17,58,33,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
1500000US530330313023,"Block Group 3, Census Tract 313.02, King County, Washington",618,133,77,23,12,35,73,54,60,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0
1500000US530330313024,"Block Group 4, Census Tract 313.02, King County, Washington",512,84,53,10,12,63,30,0,158,102,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330314001,"Block Group 1, Census Tract 314, King County, Washington",403,101,73,16,14,0,104,0,64,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330314002,"Block Group 2, Census Tract 314, King County, Washington",644,82,64,0,56,22,97,106,118,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0
1500000US530330314003,"Block Group 3, Census Tract 314, King County, Washington",956,184,45,30,18,0,78,139,235,227,29,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,29,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330314004,"Block Group 4, Census Tract 314, King County, Washington",537,70,53,27,0,0,34,38,179,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0
1500000US530330314005,"Block Group 5, Census Tract 314, King County, Washington",552,205,14,37,0,50,116,0,93,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330315011,"Block Group 1, Census Tract 315.01, King County, Washington",517,8,56,33,61,31,144,41,85,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330315012,"Block Group 2, Census Tract 315.01, King County, Washington",835,17,26,41,44,37,41,226,131,272,25,0,0,0,0,0,0,0,0,25,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330315013,"Block Group 3, Census Tract 315.01, King County, Washington",581,0,46,72,0,19,60,55,130,199,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330315021,"Block Group 1, Census Tract 315.02, King County, Washington",437,7,47,42,6,0,44,113,67,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330315022,"Block Group 2, Census Tract 315.02, King County, Washington",420,74,51,23,0,10,31,52,61,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330315023,"Block Group 3, Census Tract 315.02, King County, Washington",1098,229,57,61,25,79,145,153,212,137,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,13,13,0,0,0,0,0,0,0,0,33,7,0,0,0,0,0,13,13,0
1500000US530330316011,"Block Group 1, Census Tract 316.01, King County, Washington",1013,75,36,65,91,61,62,237,271,115,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0
1500000US530330316012,"Block Group 2, Census Tract 316.01, King County, Washington",850,17,43,96,109,61,139,107,157,121,54,0,0,0,0,0,0,0,21,33,27,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0
1500000US530330316013,"Block Group 3, Census Tract 316.01, King County, Washington",797,0,92,104,148,27,145,29,156,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,38,0,0,0,0,0,27,0,0,0,0,0,18,0,0,9
1500000US530330316031,"Block Group 1, Census Tract 316.03, King County, Washington",731,102,29,22,48,51,105,117,118,139,22,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,29,0,29,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12
1500000US530330316032,"Block Group 2, Census Tract 316.03, King County, Washington",777,20,65,97,51,0,75,200,165,104,15,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0
1500000US530330316033,"Block Group 3, Census Tract 316.03, King County, Washington",443,18,36,50,29,66,78,77,28,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330316034,"Block Group 4, Census Tract 316.03, King County, Washington",1000,136,69,73,23,66,176,155,167,135,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330316041,"Block Group 1, Census Tract 316.04, King County, Washington",1536,133,110,29,174,99,228,117,328,318,96,0,0,0,0,0,0,0,7,89,83,0,0,0,0,0,0,0,7,76,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,56,13,0,0,0,12,12,0,0,19
1500000US530330316042,"Block Group 2, Census Tract 316.04, King County, Washington",496,69,0,10,48,27,128,36,132,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330316043,"Block Group 3, Census Tract 316.04, King County, Washington",601,55,27,46,21,9,89,24,120,210,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0
1500000US530330316051,"Block Group 1, Census Tract 316.05, King County, Washington",617,40,77,40,86,28,78,94,37,137,21,0,0,0,0,0,0,7,0,14,21,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330316052,"Block Group 2, Census Tract 316.05, King County, Washington",732,33,7,10,145,8,97,133,102,197,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330316053,"Block Group 3, Census Tract 316.05, King County, Washington",690,31,105,7,42,95,106,65,67,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0
1500000US530330317031,"Block Group 1, Census Tract 317.03, King County, Washington",351,11,12,81,75,16,69,31,44,12,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317032,"Block Group 2, Census Tract 317.03, King County, Washington",721,0,27,149,90,0,122,103,150,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317033,"Block Group 3, Census Tract 317.03, King County, Washington",725,66,46,182,33,164,29,18,87,100,32,0,0,0,0,0,0,0,15,17,32,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317034,"Block Group 4, Census Tract 317.03, King County, Washington",728,131,33,32,210,23,162,0,35,102,14,0,0,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317035,"Block Group 5, Census Tract 317.03, King County, Washington",800,14,20,53,166,29,264,30,137,87,23,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
1500000US530330317041,"Block Group 1, Census Tract 317.04, King County, Washington",770,37,40,33,31,101,173,97,130,128,80,0,0,0,0,0,0,0,12,68,30,0,0,0,0,0,0,0,12,18,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317042,"Block Group 2, Census Tract 317.04, King County, Washington",902,58,64,133,45,64,85,188,127,138,91,0,0,21,0,0,0,0,47,23,91,0,0,21,0,0,0,0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317043,"Block Group 3, Census Tract 317.04, King County, Washington",1320,72,94,109,190,177,191,127,168,192,38,0,0,0,18,0,0,0,0,20,38,0,0,0,18,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,0,0,6,0,0,0
1500000US530330317051,"Block Group 1, Census Tract 317.05, King County, Washington",781,135,89,21,37,99,169,96,68,67,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317052,"Block Group 2, Census Tract 317.05, King County, Washington",490,26,22,94,31,21,29,59,88,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317053,"Block Group 3, Census Tract 317.05, King County, Washington",731,13,60,11,126,120,137,92,89,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
1500000US530330317061,"Block Group 1, Census Tract 317.06, King County, Washington",1063,60,0,33,74,48,324,175,257,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317062,"Block Group 2, Census Tract 317.06, King County, Washington",1098,73,41,61,63,377,188,99,19,177,44,0,0,0,0,36,8,0,0,0,44,0,0,0,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,129,0,0,0,0,103,0,0,0,26
1500000US530330317063,"Block Group 3, Census Tract 317.06, King County, Washington",1211,152,12,48,283,39,140,207,162,168,39,0,0,0,0,0,0,0,0,39,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330317064,"Block Group 4, Census Tract 317.06, King County, Washington",796,77,0,64,94,0,112,97,226,126,44,0,0,0,0,0,0,0,44,0,44,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330318001,"Block Group 1, Census Tract 318, King County, Washington",846,0,22,123,112,62,157,28,183,159,48,0,0,0,0,0,0,0,0,48,21,0,0,0,0,0,0,0,0,21,18,0,0,0,0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330318002,"Block Group 2, Census Tract 318, King County, Washington",610,76,104,43,123,0,94,68,58,44,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330318003,"Block Group 3, Census Tract 318, King County, Washington",669,32,17,160,68,87,87,44,94,80,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330319031,"Block Group 1, Census Tract 319.03, King County, Washington",676,16,47,98,74,44,59,123,127,88,85,0,0,0,15,0,0,20,0,50,85,0,0,0,15,0,0,20,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330319032,"Block Group 2, Census Tract 319.03, King County, Washington",951,13,72,102,111,143,81,203,49,177,27,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330319033,"Block Group 3, Census Tract 319.03, King County, Washington",581,0,51,99,222,67,61,27,54,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0
1500000US530330319034,"Block Group 4, Census Tract 319.03, King County, Washington",701,64,75,54,89,65,47,63,84,160,22,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,20,0,0,76
1500000US530330319035,"Block Group 5, Census Tract 319.03, King County, Washington",501,0,66,96,29,27,152,76,0,55,17,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US530330319041,"Block Group 1, Census Tract 319.04, King County, Washington",707,59,8,105,93,102,79,46,129,86,17,0,0,0,0,0,0,0,8,9,17,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,10,0
1500000US530330319042,"Block Group 2, Census Tract 319.04, King County, Washington",375,19,11,0,34,0,45,116,79,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0
1500000US530330319043,"Block Group 3, Census Tract 319.04, King County, Washington",312,11,0,58,50,28,30,61,39,35,13,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
